SELECT date, ordering, pref_label::varchar(20),
       birthyear, extract(year from date) - birthyear AS age
FROM registers
JOIN register_plays ON (register_id = registers.id)
JOIN play_person USING (play_id)
JOIN person ON (person_id = person.id)
ORDER BY date
    date    | ordering |      pref_label      | birthyear | age 
 1741-11-02 |        1 | Jean-Baptiste Poquel |      1622 | 119
 1741-11-02 |        2 | Jean-Baptiste Poquel |      1622 | 119
 1741-11-03 |        1 | Corneille (Pierre)   |      1606 | 135
 1741-11-03 |        2 | Boissy (Louis de)    |      1694 |  47
 1741-11-04 |        2 | La Fontaine (Jean de |      1621 | 120
 1741-11-04 |        1 | Crébillon (Prosper J |      1674 |  67
 1741-11-05 |        1 | Jean-Baptiste Poquel |      1622 | 119
 1741-11-05 |        1 | arrangée et versifié |           |    
 1741-11-05 |        2 | Florent Carton dit D |      1661 |  80
 1741-11-06 |        2 | Legrand (Marc-Antoin |      1673 |  68
 1741-11-06 |        1 | Boistel d'Welles (Je |           |    
 1741-11-08 |        1 | Boistel d'Welles (Je |           |    
 1741-11-08 |        2 | Lesage (Alain-René)  |      1668 |  73
 1741-11-09 |        2 | Regnard (Jean-Franço |      1655 |  86
 1741-11-09 |        1 | Destouches           |      1680 |  61
 1741-11-10 |        1 | Jean-Baptiste Poquel |      1622 | 119
 1741-11-10 |        2 | Regnard (Jean-Franço |      1655 |  86
 1741-11-11 |        1 | Boistel d'Welles (Je |           |    
 1741-11-11 |        2 | La Fontaine (Jean de |      1621 | 120
 1741-11-12 |        2 | Florent Carton dit D |      1661 |  80
 1741-11-12 |        1 | François-Marie Aroue |      1694 |  47
 1741-11-13 |        1 | Boistel d'Welles (Je |           |    
 1741-11-13 |        2 | Florent Carton dit D |      1661 |  80
 1741-11-15 |        1 | Boistel d'Welles (Je |           |    
 1741-11-15 |        2 | Florent Carton dit D |      1661 |  80
 1741-11-17 |        1 | Regnard (Jean-Franço |      1655 |  86
 1741-11-17 |        2 | Jean-Baptiste Poquel |      1622 | 119
 1741-11-18 |        1 | Boistel d'Welles (Je |           |    
 1741-11-19 |        1 | Lesage (Alain-René)  |      1668 |  73
 1741-11-19 |        2 | Florent Carton dit D |      1661 |  80
 1741-11-20 |        2 | Saint-Foix (Germain- |      1698 |  43
 1741-11-20 |        1 | François-Marie Aroue |      1694 |  47
 1741-11-22 |        1 | Corneille (Thomas)   |      1625 | 116
 1741-11-22 |        2 | Florent Carton dit D |      1661 |  80
 1741-11-24 |        1 | Jean-Baptiste Poquel |      1622 | 119
 1741-11-24 |        2 | Du Fresny (Charles)  |      1648 |  93
 1741-11-25 |        1 | Jean Racine          |      1639 | 102
 1741-11-25 |        2 | Saint-Foix (Germain- |      1698 |  43
 1741-11-26 |        2 | Florent Carton dit D |      1661 |  80
 1741-11-26 |        1 | Destouches           |      1680 |  61
 1741-11-27 |        2 | Fagan (Barthélemy-Ch |      1702 |  39
 1741-11-27 |        1 | Michel Boyron        |           |    
 1741-11-29 |        1 | Crébillon (Prosper J |      1674 |  67
 1741-11-29 |        2 | Florent Carton dit D |      1661 |  80
 1741-11-30 |        2 | Florent Carton dit D |      1661 |  80
 1741-11-30 |        1 | Jean-Baptiste Poquel |      1622 | 119
 1741-12-01 |        1 | Jean-Baptiste Poquel |      1622 | 119
 1741-12-01 |        2 | Regnard (Jean-Franço |      1655 |  86
 1741-12-02 |        1 | La Chaussée (Pierre- |      1692 |  49
 1741-12-02 |        2 | Saint-Foix (Germain- |      1698 |  43
 1741-12-03 |        1 | Corneille (Pierre)   |      1606 | 135
 1741-12-03 |        2 | Florent Carton dit D |      1661 |  80
 1741-12-04 |        1 | Corneille (Pierre)   |      1606 | 135
 1741-12-04 |        2 | Du Fresny (Charles)  |      1648 |  93
 1741-12-06 |        2 | Jean-Baptiste Poquel |      1622 | 119
 1741-12-06 |        1 | Regnard (Jean-Franço |      1655 |  86
 1741-12-07 |        2 | Regnard (Jean-Franço |      1655 |  86
 1741-12-07 |        1 | Du Fresny (Charles)  |      1648 |  93
 1741-12-09 |        1 | Longepierre (Hilaire |      1659 |  82
 1741-12-09 |        2 | Hauteroche (Noël Leb |           |    
 1741-12-10 |        2 | Florent Carton dit D |      1661 |  80
 1741-12-10 |        1 | Campistron (Jean Gal |      1656 |  85
 1741-12-11 |        1 | Boissy (Louis de)    |      1694 |  47
 1741-12-11 |        2 | Florent Carton dit D |      1661 |  80
 1741-12-13 |        1 | Boissy (Louis de)    |      1694 |  47
 1741-12-13 |        2 | Hauteroche (Noël Leb |           |    
 1741-12-15 |        1 | Jean-Baptiste Poquel |      1622 | 119
 1741-12-15 |        2 | La Font (Joseph de)  |      1686 |  55
 1741-12-16 |        1 | Boissy (Louis de)    |      1694 |  47
 1741-12-16 |        2 | Florent Carton dit D |      1661 |  80
 1741-12-17 |        2 | Jean-Baptiste Poquel |      1622 | 119
 1741-12-17 |        1 | Du Fresny (Charles)  |      1648 |  93
 1741-12-18 |        1 | Boissy (Louis de)    |      1694 |  47
 1741-12-18 |        2 | Jean-Baptiste Poquel |      1622 | 119
 1741-12-20 |        1 | Boissy (Louis de)    |      1694 |  47
 1741-12-20 |        2 | Florent Carton dit D |      1661 |  80
 1741-12-21 |        1 | Jean-Baptiste Poquel |      1622 | 119
 1741-12-21 |        2 | Florent Carton dit D |      1661 |  80
 1741-12-22 |        1 | Jean-Baptiste Poquel |      1622 | 119
 1741-12-22 |        2 | La Font (Joseph de)  |      1686 |  55
 1741-12-23 |        1 | Corneille (Thomas)   |      1625 | 116
 1741-12-23 |        2 | La Fontaine (Jean de |      1621 | 120
 1741-12-23 |        2 | Champmeslé (Charles  |           |    
 1741-12-26 |        2 | Jean-Baptiste Poquel |      1622 | 119
 1741-12-26 |        1 | Corneille (Pierre)   |      1606 | 135
 1741-12-27 |        1 | Quinault (Philippe)  |      1635 | 106
 1741-12-27 |        2 | Du Fresny (Charles)  |      1648 |  93
 1741-12-28 |        1 | Corneille (Thomas)   |      1625 | 116
 1741-12-28 |        2 | Florent Carton dit D |      1661 |  80
 1741-12-29 |        1 | Jean-Baptiste Poquel |      1622 | 119
 1741-12-29 |        2 | La Font (Joseph de)  |      1686 |  55
 1741-12-30 |        2 | Jean Racine          |      1639 | 102
 1741-12-30 |        1 | François-Marie Aroue |      1694 |  47
 1741-12-31 |        1 | Regnard (Jean-Franço |      1655 |  86
 1741-12-31 |        2 | Jean-Baptiste Poquel |      1622 | 119
 1742-01-01 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-01-03 |        2 | La Font (Joseph de)  |      1686 |  56
 1742-01-03 |        1 | François-Marie Aroue |      1694 |  48
 1742-01-04 |        1 | Florent Carton dit D |      1661 |  81
 1742-01-04 |        2 | Legrand (Marc-Antoin |      1673 |  69
 1742-01-05 |        2 | Du Fresny (Charles)  |      1648 |  94
 1742-01-05 |        1 | Regnard (Jean-Franço |      1655 |  87
 1742-01-06 |        1 | Scarron (Paul)       |      1610 | 132
 1742-01-06 |        2 | Palaprat (Jean de)   |           |    
 1742-01-07 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-01-10 |        2 | Florent Carton dit D |      1661 |  81
 1742-01-10 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-01-13 |        1 | Destouches           |      1680 |  62
 1742-01-13 |        2 | Boissy (Louis de)    |      1694 |  48
 1742-01-14 |        1 | Scarron (Paul)       |      1610 | 132
 1742-01-14 |        2 | Florent Carton dit D |      1661 |  81
 1742-01-15 |        2 | Florent Carton dit D |      1661 |  81
 1742-01-15 |        1 | François-Marie Aroue |      1694 |  48
 1742-01-17 |        1 | Brueys (David-August |      1640 | 102
 1742-01-17 |        2 | Jean Racine          |      1639 | 103
 1742-01-19 |        1 | Regnard (Jean-Franço |      1655 |  87
 1742-01-19 |        2 | Boissy (Louis de)    |      1694 |  48
 1742-01-20 |        1 | La Chaussée (Pierre- |      1692 |  50
 1742-01-20 |        2 | Saint-Foix (Germain- |      1698 |  44
 1742-01-21 |        2 | Brueys (David-August |      1640 | 102
 1742-01-21 |        1 | Brueys (David-August |      1640 | 102
 1742-01-22 |        1 | Regnard (Jean-Franço |      1655 |  87
 1742-01-22 |        2 | Brueys (David-August |      1640 | 102
 1742-01-24 |        2 | Florent Carton dit D |      1661 |  81
 1742-01-24 |        3 | Saint-Foix (Germain- |      1698 |  44
 1742-01-24 |        1 | Pont-de-Veyle (Antoi |           |    
 1742-01-25 |        2 | Regnard (Jean-Franço |      1655 |  87
 1742-01-25 |        1 | Regnard (Jean-Franço |      1655 |  87
 1742-01-27 |        1 | Boissy (Louis de)    |      1694 |  48
 1742-01-27 |        2 | Boissy (Louis de)    |      1694 |  48
 1742-01-28 |        1 | Boursault (Edme)     |      1638 | 104
 1742-01-28 |        2 | Florent Carton dit D |      1661 |  81
 1742-01-29 |        2 | La Font (Joseph de)  |      1686 |  56
 1742-01-29 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-01-30 |        1 | Boursault (Edme)     |      1638 | 104
 1742-01-30 |        2 | Florent Carton dit D |      1661 |  81
 1742-01-31 |        1 | Boissy (Louis de)    |      1694 |  48
 1742-01-31 |        2 | Pont-de-Veyle (Antoi |           |    
 1742-02-01 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-02-03 |        2 | Jean-Baptiste Poquel |      1622 | 120
 1742-02-03 |        1 | La Chaussée (Pierre- |      1692 |  50
 1742-02-04 |        1 | Scarron (Paul)       |      1610 | 132
 1742-02-05 |        1 | Corneille (Thomas)   |      1625 | 117
 1742-02-05 |        2 | Florent Carton dit D |      1661 |  81
 1742-02-06 |        2 | Du Fresny (Charles)  |      1648 |  94
 1742-02-06 |        1 | Crébillon (Prosper J |      1674 |  68
 1742-02-07 |        1 | Regnard (Jean-Franço |      1655 |  87
 1742-02-07 |        2 | Brueys (David-August |      1640 | 102
 1742-02-10 |        1 | Jean Racine          |      1639 | 103
 1742-02-10 |        2 | La Font (Joseph de)  |      1686 |  56
 1742-02-11 |        1 | Scarron (Paul)       |      1610 | 132
 1742-02-12 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-02-12 |        2 | Du Fresny (Charles)  |      1648 |  94
 1742-02-16 |        1 | La Chaussée (Pierre- |      1692 |  50
 1742-02-16 |        2 | Lesage (Alain-René)  |      1668 |  74
 1742-02-17 |        1 | La Chaussée (Pierre- |      1692 |  50
 1742-02-17 |        2 | Regnard (Jean-Franço |      1655 |  87
 1742-02-18 |        1 | Destouches           |      1680 |  62
 1742-02-18 |        2 | Brueys (David-August |      1640 | 102
 1742-02-19 |        1 | La Chaussée (Pierre- |      1692 |  50
 1742-02-19 |        2 | Jean-Baptiste Poquel |      1622 | 120
 1742-02-21 |        2 | Jean-Baptiste Poquel |      1622 | 120
 1742-02-21 |        1 | La Chaussée (Pierre- |      1692 |  50
 1742-02-23 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-02-23 |        2 | Boissy (Louis de)    |      1694 |  48
 1742-02-24 |        1 | La Chaussée (Pierre- |      1692 |  50
 1742-02-24 |        2 | Du Fresny (Charles)  |      1648 |  94
 1742-02-25 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-02-25 |        2 | Palaprat (Jean de)   |           |    
 1742-02-26 |        1 | La Chaussée (Pierre- |      1692 |  50
 1742-02-26 |        2 | Jean-Baptiste Poquel |      1622 | 120
 1742-02-28 |        2 | Jean-Baptiste Poquel |      1622 | 120
 1742-02-28 |        1 | La Chaussée (Pierre- |      1692 |  50
 1742-03-02 |        1 | Regnard (Jean-Franço |      1655 |  87
 1742-03-02 |        2 | Du Fresny (Charles)  |      1648 |  94
 1742-03-03 |        1 | La Chaussée (Pierre- |      1692 |  50
 1742-03-03 |        2 | Jean-Baptiste Poquel |      1622 | 120
 1742-03-04 |        2 | Legrand (Marc-Antoin |      1673 |  69
 1742-03-04 |        1 | Jean Racine          |      1639 | 103
 1742-03-04 |        3 | Legrand (Marc-Antoin |      1673 |  69
 1742-03-05 |        1 | François-Marie Aroue |      1694 |  48
 1742-03-05 |        2 | La Chaussée (Pierre- |      1692 |  50
 1742-03-07 |        1 | La Chaussée (Pierre- |      1692 |  50
 1742-03-07 |        2 | La Chaussée (Pierre- |      1692 |  50
 1742-03-09 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-03-09 |        2 | Regnard (Jean-Franço |      1655 |  87
 1742-03-10 |        1 | Jean Racine          |      1639 | 103
 1742-03-10 |        2 | La Chaussée (Pierre- |      1692 |  50
 1742-03-10 |        1 | Moreau (Jean-Baptist |           |    
 1742-04-03 |        2 | La Chaussée (Pierre- |      1692 |  50
 1742-04-03 |        1 | La Chaussée (Pierre- |      1692 |  50
 1742-04-04 |        1 | Jean Racine          |      1639 | 103
 1742-04-04 |        2 | La Chaussée (Pierre- |      1692 |  50
 1742-04-04 |        1 | Moreau (Jean-Baptist |           |    
 1742-04-05 |        1 | Destouches           |      1680 |  62
 1742-04-05 |        2 | Florent Carton dit D |      1661 |  81
 1742-04-06 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-04-06 |        2 | Brueys (David-August |      1640 | 102
 1742-04-07 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-04-07 |        2 | Florent Carton dit D |      1661 |  81
 1742-04-08 |        1 | Corneille (Pierre)   |      1606 | 136
 1742-04-08 |        2 | Regnard (Jean-Franço |      1655 |  87
 1742-04-09 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-04-09 |        2 | Du Fresny (Charles)  |      1648 |  94
 1742-04-10 |        2 | La Font (Joseph de)  |      1686 |  56
 1742-04-10 |        1 | Regnard (Jean-Franço |      1655 |  87
 1742-04-11 |        1 | Regnard (Jean-Franço |      1655 |  87
 1742-04-11 |        2 | Legrand (Marc-Antoin |      1673 |  69
 1742-04-14 |        1 | Corneille (Thomas)   |      1625 | 117
 1742-04-14 |        2 | La Fontaine (Jean de |      1621 | 121
 1742-04-15 |        1 | Lesage (Alain-René)  |      1668 |  74
 1742-04-15 |        2 | Du Fresny (Charles)  |      1648 |  94
 1742-04-16 |        2 | Brueys (David-August |      1640 | 102
 1742-04-16 |        1 | Corneille (Thomas)   |      1625 | 117
 1742-04-17 |        2 | Du Fresny (Charles)  |      1648 |  94
 1742-04-17 |        1 | Corneille (Pierre)   |      1606 | 136
 1742-04-18 |        1 | Corneille (Thomas)   |      1625 | 117
 1742-04-18 |        2 | Regnard (Jean-Franço |      1655 |  87
 1742-04-21 |        2 | Jean-Baptiste Poquel |      1622 | 120
 1742-04-21 |        1 | Corneille (Thomas)   |      1625 | 117
 1742-04-22 |        2 | Du Fresny (Charles)  |      1648 |  94
 1742-04-22 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-04-23 |        1 | Corneille (Thomas)   |      1625 | 117
 1742-04-23 |        2 | Jean-Baptiste Poquel |      1622 | 120
 1742-04-24 |        2 | Hauteroche (Noël Leb |           |    
 1742-04-24 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-04-25 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-04-25 |        2 | Du Fresny (Charles)  |      1648 |  94
 1742-04-28 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-04-28 |        2 | Du Fresny (Charles)  |      1648 |  94
 1742-04-29 |        1 | Corneille (Thomas)   |      1625 | 117
 1742-04-29 |        2 | Florent Carton dit D |      1661 |  81
 1742-04-30 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-04-30 |        2 | Du Fresny (Charles)  |      1648 |  94
 1742-05-01 |        1 | Corneille (Thomas)   |      1625 | 117
 1742-05-01 |        2 | Brueys (David-August |      1640 | 102
 1742-05-02 |        2 | La Fontaine (Jean de |      1621 | 121
 1742-05-02 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-05-04 |        1 | Campistron (Jean Gal |      1656 |  86
 1742-05-04 |        2 | Legrand (Marc-Antoin |      1673 |  69
 1742-05-05 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-05-05 |        2 | Jean-Baptiste Poquel |      1622 | 120
 1742-05-06 |        2 | Jean-Baptiste Poquel |      1622 | 120
 1742-05-06 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-05-07 |        2 | Brueys (David-August |      1640 | 102
 1742-05-07 |        1 | Lesage (Alain-René)  |      1668 |  74
 1742-05-08 |        2 | Legrand (Marc-Antoin |      1673 |  69
 1742-05-08 |        1 | Regnard (Jean-Franço |      1655 |  87
 1742-05-09 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-05-09 |        2 | Florent Carton dit D |      1661 |  81
 1742-05-12 |        2 | Hauteroche (Noël Leb |           |    
 1742-05-12 |        1 | Jean-Baptiste Poquel |      1622 | 120
 1742-05-14 |        1 | Corneille (Thomas)   |      1625 | 117
 1742-05-14 |        2 | Florent Carton dit D |      1661 |  81
 1742-05-15 |        1 | Du Fresny (Charles)  |      1648 |  94
 1742-05-15 |        2 | Jean-Baptiste Poquel |      1622 | 120
 1742-05-16 |        1 | Corneille (Thomas)   |      1625 | 117
 1742-05-16 |        2 | Champmeslé (Charles  |           |    
 1742-05-16 |        2 | La Fontaine (Jean de |      1621 | 121
 1742-05-17 |        1 | Du Fresny (Charles)  |      1648 |  94
 1742-05-17 |        2 | Jean-Baptiste Poquel |      1622 | 120
 1742-05-18 |        1 | Scarron (Paul)       |      1610 | 132
 1742-05-19 |        1 | La Chaussée (Pierre- |      1692 |  50
 1742-05-19 |        2 | Legrand (Marc-Antoin |      1673 |  69
 1742-05-20 |        1 | Du Fresny (Charles)  |      1648 |  94
 1742-05-20 |        2 | Jean-Baptiste Poquel |      1622 | 120
 1742-05-21 |        1 | La Chaussée (Pierre- |      1692 |  50
 1742-05-21 |        2 | Legrand (Marc-Antoin |      1673 |  69
 1742-05-22 |        1 | Montfleury           |      1639 | 103
 1742-05-22 |        2 | Jean-Baptiste Poquel |      1622 | 120
 1742-05-23 |        1 | La Chaussée (Pierre- |      1692 |  50
 1742-05-23 |        2 | Hauteroche (Noël Leb |           |    
 1742-05-25 |        1 | Jean-Baptiste Poquel |      1622 | 120
